"person_id";"primary_name";"birth_year";"death_year";"primary_profession";"known_for_titles"
1053530;"Tom Ford";1961;0;"director,actor,costume_designer";"tt0196229,tt4550098,tt0830515,tt1315981"
1055413;"Michael Fassbender";1977;0;"actor,producer,soundtrack";"tt1270798,tt1446714,tt1723811,tt2080374"
1057928;"Zoë Bell";1978;0;"stunts,actress,producer";"tt0462322,tt1028528,tt3460252,tt7131622"
1057932;"Jonathan Bennett";1981;0;"actor,producer,writer";"tt12950902,tt0377092,tt1276434,tt1663676"
1058007;"Dragos Bucur";1977;0;"actor,talent_agent,producer";"tt1023114,tt1408253,tt0297213,tt5566714"
1058940;"Scoot McNairy";1977;0;"actor,producer,soundtrack";"tt1024648,tt1470827,tt1605717,tt2024544"
1063517;"Kathryn Hahn";1973;0;"actress,soundtrack,producer";"tt4651520,tt3502262,tt1839481,tt2312890"
1064048;"Nikolaj Arcel";1972;0;"writer,director,script_department";"tt1132620,tt1648190,tt1276419,tt0378215"
1065229;"America Ferrera";1984;0;"actress,producer,director";"tt0892769,tt1646971,tt0403508,tt0805669"
1065281;"Franky G";1965;0;"actor,producer,director";"tt2101341,tt0432348,tt0317740,tt3281796"
1069587;"Darshan Kumaar";1986;0;"actor";"tt3742284,tt9544034,tt10811166,tt11045422"
1071252;"Alexander Gould";1994;0;"actor";"tt0462346,tt0439100,tt0401422,tt0266543"
1072555;"Morena Baccarin";1979;0;"actress,producer";"tt0379786,tt1307824,tt1431045,tt5463162"
1072611;"JB Blanc";1969;0;"actor,miscellaneous,director";"tt5348176,tt0245844,tt11126994,tt0903747"
1072959;"Gattlin Griffith";1998;0;"actor,stunts,director";"tt1133985,tt1967545,tt0824747,tt1078940"
1074107;"Robert Walker";1961;2015;"animation_department,art_department,director";"tt0275847,tt0328880,tt0103639,tt0110357"
1076976;"Ryo Kase";1974;0;"actor,soundtrack";"tt1498569,tt0498380,tt0794350,tt1462667"
1080974;"Cameron Bright";1993;0;"actor";"tt0335121,tt0427944,tt0337876,tt0404390"
1082477;"Omar Sy";1978;0;"actor,writer,producer";"tt1877832,tt1675434,tt0369610,tt3371366"
1083271;"Megan Fox";1986;0;"actress,producer,writer";"tt3949660,tt1131734,tt1291150,tt0418279"
1086543;"Amanda Seyfried";1985;0;"actress,soundtrack,producer";"tt1707386,tt0377092,tt0892318,tt0989757"
1086981;"Josef Altin";1983;0;"actor,soundtrack";"tt0944947,tt0765443,tt2527338,tt0962736"
1088052;"Aaron Ruell";1976;0;"director,actor,writer";"tt0443581,tt0443500,tt0484224,tt0374900"
1089685;"Vanessa Ferlito";1977;0;"actress";"tt1027718,tt0462322,tt1028528,tt3560084"
1089991;"Tom Hiddleston";1981;0;"actor,producer,soundtrack";"tt0848228,tt1981115,tt0800369,tt3501632"
1092086;"David Harbour";1975;0;"actor,producer,soundtrack";"tt3480822,tt0959337,tt1386697,tt2274648"
1092227;"Sienna Miller";1981;0;"actress,miscellaneous,soundtrack";"tt0375912,tt1046173,tt2179136,tt1212428"
1093951;"Aaron Taylor-Johnson";1990;0;"actor,producer,soundtrack";"tt1250777,tt1266029,tt1650554,tt4550098"
1098493;"Rawson Marshall Thurber";1975;0;"director,producer,writer";"tt1282140,tt0364725,tt7991608,tt5758778"
1102053;"Mitchel Musso";1991;0;"actor,music_department,soundtrack";"tt0327137,tt1571313,tt0385880"
1102577;"Elle Fanning";1998;0;"actress,producer,soundtrack";"tt1974419,tt5592248,tt1650062,tt1421051"
1103162;"Tim Story";1970;0;"director,producer,actor";"tt1621045,tt0303714,tt0316732,tt0120667"
1107001;"Anthony Mackie";1978;0;"actor,producer,soundtrack";"tt0887912,tt1385826,tt1843866,tt3498820"
1109153;"Audrey Fleurot";1977;0;"actress";"tt1288631,tt1605783,tt0477507,tt1675434"
1111968;"Alexa Davalos";1982;0;"actress";"tt0296572,tt0800320,tt0884328,tt1034303"
1113550;"Abigail Breslin";1996;0;"actress,director,soundtrack";"tt0832266,tt0286106,tt1322269,tt0449059"
1117791;"Rob Corddry";1971;0;"actor,writer,producer";"tt1325113,tt1588173,tt1231587,tt1307068"
1119462;"Amanda Righetti";1983;0;"actress,producer,miscellaneous";"tt0458339,tt0362359,tt0758746,tt1196946"
1119880;"Colin Trevorrow";1976;0;"producer,writer,director";"tt8041270,tt0369610,tt1862079,tt4572792"
1128572;"Lake Bell";1979;0;"actress,writer,director";"tt2294677,tt1230414,tt1781922,tt1411238"
1129884;"Leandro Firmino";1978;0;"actor";"tt5983438,tt1921149,tt21159214,tt0317248"
1130617;"Wesley Singerman";1990;0;"actor,soundtrack,miscellaneous";"tt0138749,tt0385880,tt0396555,tt9376612"
1130627;"Cobie Smulders";1982;0;"actress,producer,soundtrack";"tt0848228,tt2395427,tt1702439,tt3393786"
1134029;"Garth Jennings";1972;0;"director,actor,writer";"tt0371724,tt3470600,tt10276792,tt0845046"
1135423;"Darren Lynn Bousman";1979;0;"director,producer,writer";"tt10342730,tt0432348,tt0963194,tt1480285"
1138201;"Jae-ho Song";1937;2020;"actor";"tt1153040,tt0353969,tt0425428,tt0275083"
1139726;"Neil Burger";1963;0;"producer,director,writer";"tt1840309,tt0443543,tt0308411,tt1987680"
1140300;"Jessica Lucas";1985;0;"actress,producer,soundtrack";"tt1288558,tt1060277,tt1921064,tt0475944"
1141101;"Milhem Cortaz";1972;0;"actor";"tt3918584,tt0293007,tt0861739,tt1555149"
1141657;"Ho-jin Chun";1960;0;"actor";"tt1588170,tt0821442,tt7278550,tt5079024"
1144419;"Danny McBride";1976;0;"writer,actor,producer";"tt0910936,tt1240982,tt3766376,tt0942385"
1148186;"Eunice Cho";1991;0;"actress";"tt0444736,tt1080016,tt10985390,tt13481242"
1154836;"Enrico Casarosa";1971;0;"art_department,animation_department,director";"tt3606756,tt0358082,tt12801262,tt0317219"
1154919;"Liza Colón-Zayas";1963;0;"actress,producer,writer";"tt14452776,tt0835434,tt8905948,tt0203259"
1157013;"Derek Jeter";1974;0;"actor,executive";"tt0305224,tt1386588,tt0098904"
1157048;"Zachary Levi";1980;0;"actor,producer,soundtrack";"tt0398286,tt0448115,tt1981115,tt0934814"
1157358;"Michelle Monaghan";1976;0;"actress,producer";"tt0373469,tt0945513,tt0452623,tt2120120"
1159180;"Ed Helms";1974;0;"actor,soundtrack,producer";"tt0115147,tt1119646,tt1524930,tt0386676"
1164755;"Xavier Gens";1975;0;"director,assistant_director,producer";"tt0775440,tt0465494,tt0814685,tt1535616"
1165044;"Omari Hardwick";1974;0;"actor,producer,soundtrack";"tt1250777,tt3281796,tt0993840,tt5688932"
1165110;"Chris Hemsworth";1983;0;"actor,producer,soundtrack";"tt0848228,tt1735898,tt0796366,tt3501632"
1166041;"Ophelia Lovibond";1986;0;"actress,soundtrack";"tt3289956,tt2015381,tt0380599,tt1411238"
1167985;"Lewis Tan";1987;0;"actor,stunts,producer";"tt8652642,tt5463162,tt0293429,tt2403776"
1168915;"Michael Dorman";1981;0;"actor,soundtrack,music_department";"tt0433362,tt4687882,tt1051906,tt1187064"
1172478;"Joel Kinnaman";1979;0;"actor,producer";"tt7772588,tt1386697,tt1637727,tt1234721"
1174251;"Daniel Espinosa";1977;0;"director,producer,writer";"tt1599348,tt5442430,tt5108870,tt1291652"
1176651;"Christos Stergioglou";1952;0;"actor,producer,soundtrack";"tt1699758,tt2655938,tt0357123,tt1379182"
1176985;"Dave Bautista";1969;0;"actor,producer,miscellaneous";"tt2015381,tt1411250,tt1856101,tt3896198"
1179105;"Alexandre Rodrigues";1983;0;"actor";"tt3915492,tt1447660,tt0317248,tt9856336"
1183149;"Edgar Ramírez";1977;0;"actor,producer,assistant_director";"tt0421054,tt1800302,tt2058673,tt2377322"
1191481;"Leigh Whannell";1977;0;"actor,writer,producer";"tt1051906,tt6499752,tt0387564,tt2490326"
1192254;"Maggie Grace";1983;0;"actress,soundtrack,producer";"tt3743822,tt0904208,tt0411008,tt0936501"
1195855;"Lee Pace";1979;0;"actor,soundtrack";"tt2310332,tt2015381,tt0460791,tt0343737"
1197971;"Marcus Nispel";1963;0;"director,producer,writer";"tt0758746,tt0446013,tt0368891,tt0324216"
1199107;"Zach Cregger";1981;0;"producer,actor,writer";"tt14035948,tt4168956,tt0840979,tt15791034"
1200692;"Eva Green";1980;0;"actress,producer,soundtrack";"tt0458481,tt2628232,tt0381061,tt0309987"
1206844;"Drew Goddard";1975;0;"producer,writer,director";"tt0411008,tt3659388,tt1259521,tt6628394"
1207904;"Samuel Bayer";1962;0;"director,cinematographer,writer";"tt1179056,tt3653606"
1208167;"Diane Kruger";1976;0;"actress,producer,camera_department";"tt0361748,tt1401152,tt5723272,tt0368891"
1209966;"Oscar Isaac";1979;0;"actor,producer,soundtrack";"tt2042568,tt0470752,tt2527336,tt2937898"
1210124;"Taylor Lautner";1992;0;"actor,soundtrack,producer";"tt1600195,tt1325004,tt1259571,tt1099212"
1210895;"Stephanie Szostak";1975;0;"actress";"tt0458352,tt0427152,tt1300854,tt7608248"
1211488;"Lynn Collins";1977;0;"actress";"tt0379889,tt0458525,tt0481369,tt0401729"
1212722;"Benedict Cumberbatch";1976;0;"actor,producer,soundtrack";"tt1322269,tt2084970,tt1408101,tt1211837"
1214435;"Charlie Cox";1982;0;"actor";"tt3322312,tt0486655,tt10872600,tt2980516"
1214657;"Nick Zano";1978;0;"actor,producer,soundtrack";"tt0321018,tt4532368,tt1144884,tt1715873"
1218281;"Jon Watts";1981;0;"director,producer,writer";"tt1717499,tt3813310,tt10872600,tt5645432"
1218757;"Keir O'Donnell";1978;0;"actor,writer,director";"tt2179136,tt5144174,tt2802850,tt0396269"
1220140;"James Watkins";1978;0;"director,writer,producer";"tt1020530,tt6271042,tt1596365,tt2368619"
1224826;"Elle Russ";1977;0;"actress,writer";"tt4261968,tt1868114,tt2467372,tt6411020"
1225406;"Colin Ford";1996;0;"actor,miscellaneous,soundtrack";"tt8755226,tt1553656,tt1389137,tt0465580"
1226871;"Wes Ball";1980;0;"art_department,director,visual_effects";"tt1790864,tt4500922,tt0385344,tt4046784"
1227232;"Brady Corbet";1988;0;"actor,writer,director";"tt2815902,tt1527186,tt0370986,tt0808279"
1227814;"Vanessa Hudgens";1988;0;"actress,soundtrack,producer";"tt0962726,tt1397514,tt2101441,tt1152398"
1228408;"Qiu Yuen";1950;0;"actress,director,producer";"tt0097545,tt0198664,tt0078393,tt0373074"
1228805;"Ray Sahetapy";1957;0;"actor";"tt1899353,tt8344320,tt3868062,tt1445099"
1229204;"Nadine Velazquez";1978;0;"actress,soundtrack,producer";"tt0499556,tt0882977,tt1907668,tt0460091"
1231899;"Priyanka Chopra Jonas";1982;0;"actress,producer,soundtrack";"tt1469304,tt3735246,tt2082197,tt10838180"
1234345;"Takashi Shimizu";1972;0;"director,writer,producer";"tt0364385,tt0433386,tt0367913,tt0391198"
1235292;"Kim Sang-kyung";1972;0;"actor";"tt4412686,tt3375978,tt0800341,tt0353969"
1241511;"Orto Ignatiussen";1959;2019;"actor,miscellaneous";"tt0271003,tt1454468,tt3277552,tt0397313"
1242054;"James Ponsoldt";1978;0;"producer,director,writer";"tt1714206,tt3416744,tt4287320,tt2063781"
1242688;"Josh Hutcherson";1992;0;"actor,producer,director";"tt1951266,tt1951265,tt1951264,tt1392170"
1244760;"Amole Gupte";1962;0;"actor,writer,director";"tt1907761,tt0986264,tt7291466,tt1274295"
1247462;"Christopher Smith";1970;0;"director,writer,producer";"tt0381966,tt1187064,tt1181791,tt0464196"
1249256;"Larry the Cable Guy";1963;0;"actor,producer,writer";"tt0317219,tt3606752,tt1216475,tt0800003"
1249574;"Phellipe Haagensen";1984;0;"actor";"tt0317248,tt1054119,tt0316969,tt0364801"
1256532;"Jon Bernthal";1976;0;"actor,producer";"tt3890160,tt9620288,tt0993846,tt2140479"
1257480;"Rufus Jones";1975;0;"actor,writer,producer";"tt2554946,tt2375858,tt3610926,tt5603098"
1258970;"Russell Brand";1975;0;"producer,writer,actor";"tt1226229,tt0800039,tt1334512,tt1336608"
1263939;"Danielle Panabaker";1987;0;"actress,director,producer";"tt0405325,tt3107288,tt0758746,tt0376591"
1265067;"50 Cent";1975;0;"music_artist,soundtrack,actor";"tt1211956,tt3281796,tt0430308,tt3079380"
1268158;"Dania Ramirez";1979;0;"actress,producer,writer";"tt0813715,tt1547234,tt0376994,tt1605630"
1275259;"Alexandra Daddario";1986;0;"actress,producer,soundtrack";"tt1572315,tt1469304,tt0814255,tt1854564"
1277177;"Derek Richardson";1976;0;"actor";"tt0329028,tt0450278,tt1474311,tt0412142"
1279721;"Sharon Horgan";1970;0;"actress,producer,writer";"tt4374208,tt8430356,tt0867005,tt2704998"
1288603;"Dandan Song";1961;0;"actress";"tt0385004,tt4156552,tt1451537,tt0262470"
1289434;"Emily Blunt";1983;0;"actress,soundtrack,producer";"tt0458352,tt1631867,tt1441952,tt1385826"
1291105;"J.A. Bayona";1975;0;"director,producer,writer";"tt1649419,tt3416532,tt0464141,tt0293422"
1291227;"Moon Bloodgood";1975;0;"actress,music_department";"tt1866249,tt0397313,tt1433108,tt0438488"
1294664;"Ellar Coltrane";1994;0;"actor,art_department,producer";"tt1065073,tt4287320,tt7042862,tt7428820"
1297015;"Emma Stone";1988;0;"actress,producer,soundtrack";"tt1282140,tt3783958,tt1454029,tt1872181"
1300009;"Adil Hussain";1963;0;"actor,producer";"tt7213936,tt5997928,tt2181931,tt0454876"
1301035;"Rob McKittrick";1973;0;"writer,director,actor";"tt0348333,tt1149323,tt2854926,tt8306172"
1302591;"Michael Sucsy";1973;0;"director,writer,producer";"tt1837492,tt1606389,tt7026672,tt0758751"
1303433;"John Abraham";1972;0;"actor,producer,soundtrack";"tt0422091,tt0488906,tt0348843,tt2317337"
1304386;"Stephen Campbell Moore";1979;0;"actor";"tt0200465,tt0379306,tt0479997,tt0464049"
1310960;"Park Hae-il";1977;0;"actor";"tt2025526,tt12477480,tt0353969,tt0468492"
1312575;"Olivia Wilde";1984;0;"actress,producer,director";"tt0790628,tt10731256,tt0409847,tt1104001"
1315378;"Kayvan Novak";1978;0;"actor,writer,director";"tt1647109,tt0365737,tt1058928,tt1341167"
1316767;"Dallas Roberts";1970;0;"actor";"tt1601913,tt0358273,tt0381849,tt0790636"
1318596;"Jemaine Clement";1974;0;"actor,writer,producer";"tt1409024,tt3521164,tt3416742,tt0863046"
1319274;"Troy Kotsur";1968;0;"actor,miscellaneous,script_department";"tt0329934,tt0481369,tt10366460"
1319676;"Barbara Nedeljakova";1979;0;"actress";"tt0300471,tt0450278,tt0498353,tt3655288"
1322404;"Byun Hee-Bong";1942;0;"actor";"tt0353969,tt0468492,tt3967856,tt3247004"
1323287;"Roe-ha Kim";1965;0;"actor";"tt2229372,tt0456912,tt0468492,tt0353969"
1325419;"Kristen Wiig";1973;0;"actress,soundtrack,producer";"tt1608290,tt1478338,tt0359950,tt1571249"
1330276;"Randy Couture";1963;0;"actor,stunts,producer";"tt0490086,tt1764651,tt1320253,tt2333784"
1330560;"Garrett Hedlund";1984;0;"actor,soundtrack,producer";"tt0430105,tt1104001,tt0337692,tt2396589"
1334869;"Logan Marshall-Green";1976;0;"actor,producer,director";"tt2400463,tt2250912,tt6499752,tt1314655"
1339223;"Ty Simpkins";2001;0;"actor,producer";"tt1591095,tt1300854,tt0369610,tt4154796"
1342727;"Skandar Keynes";1991;0;"actor";"tt0980970,tt0499448,tt0363771,tt0776766"
1348102;"Sam Lerner";1992;0;"actor,writer,soundtrack";"tt2712740,tt0326856,tt0385880,tt2436386"
1349376;"Francis Lawrence";1971;0;"director,producer,camera_department";"tt0360486,tt1951265,tt1951264,tt0480249"
1349818;"Anna Boden";1979;0;"director,producer,writer";"tt0468489,tt4154664,tt0990413,tt0804497"
1366028;"Kim Byeong-Ok";1960;0;"actor";"tt0451094,tt8574252,tt2625030,tt0364569"
1367246;"Kang Hye-jeong";1982;0;"actress";"tt0293442,tt0464762,tt0475783,tt0364569"
1374980;"Zac Efron";1987;0;"actor,producer,soundtrack";"tt0974661,tt1485796,tt0427327,tt0962726"
1375358;"Jon Hurwitz";1977;0;"writer,producer,director";"tt7221388,tt1605630,tt0366551,tt2531344"
1376383;"Hayden Schlossberg";1978;0;"writer,producer,director";"tt0481536,tt0366551,tt7221388,tt1268799"
1377375;"Rachel Bilson";1981;0;"actress,producer";"tt1758795,tt0489099,tt0434139,tt0362359"
1377561;"Laura Ramsey";1982;0;"actress";"tt0454945,tt0963794,tt0475944,tt1251757"
1379938;"Travis Fimmel";1979;0;"actor,producer,writer";"tt2306299,tt1836944,tt0441881,tt0803096"
1385871;"Olga Kurylenko";1979;0;"actress,soundtrack,writer";"tt0465494,tt0830515,tt1686821,tt1483013"
1388927;"Miranda Cosgrove";1993;0;"actress,producer,soundtrack";"tt1690953,tt1323594,tt0972534,tt0332379"
1392388;"Elodie Yung";1981;0;"actress,producer,director";"tt1959563,tt3322312,tt1583421,tt2404233"
1393354;"Kristen Connolly";1980;0;"actress,producer";"tt1713476,tt0949731,tt0765476,tt1259521"
1404408;"Alice Eve";1982;0;"actress,producer,director";"tt0443465,tt1409024,tt1408101,tt0815236"
1404488;"AJ Michalka";1991;0;"actress,soundtrack,producer";"tt3061046,tt1650062,tt0380510,tt2349460"
1405398;"Dan Stevens";1982;0;"actor,soundtrack,producer";"tt1606375,tt2771200,tt2980592"
1410076;"Nathalie Boltt";1973;0;"actress,director,writer";"tt1136608,tt5420376,tt13392012,tt5442456"
1410105;"AJ Bowen";1977;0;"actor,producer,writer";"tt1853739,tt2383068,tt0780607,tt1172994"
1410815;"Asghar Farhadi";1972;0;"writer,director,producer";"tt1832382,tt5186714,tt1360860,tt2404461"
1411125;"Selena Gomez";1992;0;"music_artist,actress,music_department";"tt0837562,tt2101441,tt2167202,tt1067774"
1413459;"Siddharth";1979;0;"actor,music_department,soundtrack";"tt3569782,tt2624704,tt0405508,tt0455663"
1415323;"Miley Cyrus";1992;0;"music_artist,soundtrack,actress";"tt1294226,tt1114677,tt0397892,tt0493093"
1417392;"Adam Wingard";1982;0;"director,editor,cinematographer";"tt5034838,tt1540011,tt1853739,tt2105044"
1417647;"Jon Heder";1977;0;"actor,producer,soundtrack";"tt0445934,tt0374900,tt0437863,tt0425123"
1419440;"Ivana Baquero";1994;0;"actress";"tt1051220,tt11649338,tt0457430,tt8961508"
1421814;"Suriya";1975;0;"actor,producer,music_department";"tt4981966,tt15097216,tt10189514,tt1725795"
1423955;"Lucy Hale";1989;0;"actress,soundtrack,producer";"tt1578873,tt0983946,tt1262416,tt6772950"
1428821;"Joey King";1999;0;"actress,producer,soundtrack";"tt1457767,tt12593682,tt8682948,tt3799232"
1429380;"Britt Robertson";1990;0;"actress,soundtrack,director";"tt1763303,tt2505294,tt1964418,tt3922818"
1429471;"Jaume Collet-Serra";1974;0;"producer,director";"tt1148204,tt4052882,tt0397065,tt1401152"
1431940;"Evangeline Lilly";1979;0;"actress,soundtrack";"tt1170358,tt5095030,tt0478970,tt2310332"
1433549;"Kelly Adams";1979;0;"actress,soundtrack";"tt2310212,tt1172570,tt0379632,tt0184122"
1442113;"Jack McBrayer";1973;0;"actor,producer,soundtrack";"tt0415306,tt0800039,tt0496424,tt1772341"
1443502;"Jordan Peele";1979;0;"actor,writer,producer";"tt5181830,tt10954984,tt5052448,tt6857112"
1443527;"Rob Riggle";1970;0;"actor,writer,producer";"tt1232829,tt0115147,tt2096672,tt1119646"
1443740;"Zoe Kazan";1983;0;"actress,writer,producer";"tt6412452,tt2101569,tt5462602,tt1839492"
1454378;"Molly Ephraim";1986;0;"actress,soundtrack";"tt5722190,tt2543312,tt7074886,tt1828327"
1455681;"AnnaSophia Robb";1993;0;"actress,soundtrack";"tt0398808,tt1596346,tt0367594,tt1727388"
1457472;"Jennifer Ulrich";1984;0;"actress,miscellaneous";"tt1063669,tt10593334,tt1692504,tt1934234"
1461392;"Joachim Rønning";1972;0;"director,producer,writer";"tt1790809,tt4777008,tt1029235,tt1613750"
1464314;"Sudha Kongara";1989;0;"writer,director,assistant_director";"tt4318014,tt10189514,tt5310090,tt6010240"
1469236;"Olivia Colman";1974;0;"actress,producer,soundtrack";"tt3464902,tt9100054,tt5083738,tt1204340"
1475594;"Channing Tatum";1980;0;"actor,producer,soundtrack";"tt1100089,tt1232829,tt2294449,tt2334879"
1481493;"Gil Kenan";1976;0;"director,writer,producer";"tt1029360,tt0385880,tt4513678,tt0970411"
1486911;"Shahab Hosseini";1974;0;"actor,producer,director";"tt6217112,tt1360860,tt1832382,tt5186714"
1488800;"Ti West";1980;0;"director,writer,editor";"tt1594562,tt1172994,tt18925334,tt13560574"
1490123;"James Wan";1977;0;"producer,writer,director";"tt2820852,tt3065204,tt1477834,tt0387564"
1495520;"Caitríona Balfe";1979;0;"actress,producer,soundtrack";"tt3006802,tt1950186,tt12789558,tt1211956"
1496115;"Sophia Ali";1995;0;"actress,writer,director";"tt1464335,tt6772950,tt8633062,tt0413573"
1496319;"Ashlyn Sanchez";1996;0;"actress,writer";"tt0949731,tt0321021,tt0200276,tt0375679"
1497548;"Jimmy Bennett";1996;0;"actor,soundtrack";"tt0796366,tt1333125,tt1148204,tt0408345"
1500155;"Robert Pattinson";1986;0;"actor,soundtrack,writer";"tt1325004,tt1877830,tt1324999,tt1099212"
1501050;"Jonah Bobo";1997;0;"actor,composer";"tt1024715,tt0406375,tt1570728,tt1433811"
1503383;"David Sullivan";1977;0;"actor,director,sound_department";"tt2649356,tt1024648,tt0390384,tt4973548"
1503403;"Shane Carruth";1972;0;"composer,actor,producer";"tt0390384,tt2084989,tt3410834,tt6265828"
1504678;"Jose Pablo Cantillo";1979;0;"actor,producer,writer";"tt1535108,tt1121931,tt0486822,tt0479884"
1507857;"Keir Gilchrist";1992;0;"actor";"tt0455760,tt3235888,tt2316306,tt0804497"
1512910;"Duncan Jones";1971;0;"director,writer,producer";"tt0945513,tt0803096,tt1464763,tt1182345"
1513288;"Adel Bencherif";1975;0;"actor,miscellaneous";"tt0401711,tt0814685,tt1235166,tt2379713"
1517976;"Chris Pine";1980;0;"actor,producer,soundtrack";"tt0796366,tt2660888,tt1408101,tt0451279"
